FECHA;TIPO VALOR;EMISORA;SERIE;PRECIO LIMPIO;PRECIO SUCIO;INTERESES ACUMULADOS;CUPON ACTUAL;SOBRETASA;NOMBRE COMPLETO;SECTOR;MONTO EMITIDO;MONTO EN CIRCULACION;FECHA EMISION;PLAZO EMISION;FECHA VCTO;VALOR NOMINAL;MONEDA EMISION;SUBYACENTE;REND. COLOCACION;ST COLOCACION;FREC. CPN;TASA CUPON;DIAS TRANSC. CPN;REGLA CUPON;CUPONES EMISION;CUPONES X COBRAR;HECHO DE MKT;FECHA U.H.;PRECIO TEORICO;POST COMPRA;POST VENTA;YIELD COMPRA;YIELD VENTA;SPREAD COMPRA;SPREAD VENTA;MDYS;S&P;BURSATILIDAD;LIQUIDEZ;CAMBIO DIARIO;CAMBIO SEMANAL;PRECIO MAX 12M;PRECIO MIN 12M;SUSPENSION;VOLATILIDAD;VOLATILIDAD 2;DURACION;DURACION MONET.;CONVEXIDAD;VAR;DESVIACION STAND;VALOR NOMINAL ACTUALIZADO;CALIFICACION FITCH;FECHA PRECIO MAXIMO;FECHA PRECIO MINIMO;SENSIBILIDAD;DURACION MACAULAY;TASA DE RENDIMIENTO;HR RATINGS;DURACION EFECTIVA
20131231;*C;BMXPSVC;BSVC;1.49554;1.49554;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPTHB;BTHB;0.40005;0.40005;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPTRY;BTRY;6.08328;6.08328;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPTTD;BTTD;2.04115;2.04115;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPTWD;BTWD;0.4388;0.4388;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPUAH;BUAH;1.58843;1.58843;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPUSD;BUSD;13.0843;13.0843;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPUYP;BUYP;0.62281;0.62281;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPVEF;BVEF;2.0791;2.0791;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPVND;BVND;0.62071;0.62071;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPXDR;BXDR;20.14982;20.14982;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BMXPZAR;BZAR;1.24213;1.24213;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;BOBUSD;BOB;6.86;6.86;0;0;0;[BOB] BOLIVIA BOLIVIANO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[BOB] Bolivia Boliviano (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;BRLUSD;BRL;2.3618;2.3618;0;0;0;[BRL] REAL BRASILEÑO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[BRL] Real Brasileño (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;BSDUSD;BSD;1;1;0;0;0;[BSD] BAHAMAS DÓLAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[BSD] Bahamas Dólar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;BZDUSD;BZD;1.96;1.96;0;0;0;[BZD] BELIZE DOLAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[BZD] Belize dolar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;CADUSD;CAD;1.0637;1.0637;0;0;0;[CAD] D. CANADIAN (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[CAD] D. Canadian (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;CDFUSD;CDF;905.5;905.5;0;0;0;[CDF] REP. DEM. DEL CONGO FRANCO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[CDF] Rep. Dem. Del Congo Franco (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;CHFUSD;CHF;0.8912;0.8912;0;0;0;[CHF] FRANCO SUIZO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[CHF] Franco Suizo (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;CLPUSD;CLP;525.3;525.3;0;0;0;[CLP] PESO CHILENO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[CLP] Peso Chileno (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;CNHUSD;CNH;6.0585;6.0585;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;CNYUSD;CNY;6.0537;6.0537;0;0;0;[USD] RENMIMBI MONEDA CHINA (CNY);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[USD] Renmimbi Moneda China (CNY);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;COPUSD;COP;1929.5;1929.5;0;0;0;[COP] PESO COLOMBIANO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[COP] Peso Colombiano (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;CRCUSD;CRC;495.15;495.15;0;0;0;[USD] COLON COSTA RICA (CRC);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[CRC] Colon Costa Rica (MXN);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;CSDUSD;CSD;83.17;83.17;0;0;0;[CSD] SERBIA DINAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[CSD] Serbia Dinar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;CUPUSD;CUP;1;1;0;0;0;[CUP] CUBA PESO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[CUP] Cuba Peso (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;CZKUSD;CZK;19.844;19.844;0;0;0;[CZK] REP. CHECA CORONA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[CZK] Rep. Checa Corona (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;DEMUSD;DEM;1.4207;1.4207;0;0;0;[DEM] MARCO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[DEM] Marco (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;DKKUSD;DKK;5.4172;5.4172;0;0;0;[DKK] CORONA DANESA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[DKK] Corona Danesa (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;DOPUSD;DOP;42.35;42.35;0;0;0;[DOP] REP. DOMINICANA PESO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[DOP] Rep. Dominicana Peso (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;DZDUSD;DZD;78.046;78.046;0;0;0;[DZD] ARGELIA DINAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[DZD] Argelia Dinar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;EEKUSD;EEK;11.6971;11.6971;0;0;0;[EEK] ESTONIA CORONA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[EEK] Estonia Corona (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;EGPUSD;EGP;6.9485;6.9485;0;0;0;[EGP] EGIPTO LIBRA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[EGP] Egipto Libra (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;ESDUSD;ESD;0.00004;0.00004;0;0;0;[ESD] ECUADOR DÓLAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[ESD] Ecuador Dólar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;ESPUSD;ESP;120.86;120.86;0;0;0;[ESP] PESETA ESP. (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[ESP] Peseta Esp. (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;ETBUSD;ETB;19;19;0;0;0;[ETB] ETIOPÍA BIRR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[ETB] Etiopía Birr (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;EUROYEN;IEP;144.9;144.9;0;0;0;[IEP] IRISH (YEN);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[IEP] Irish (YEN);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;EURUSD;EUR;0.726533;0.726533;0;0;0;[EUR] EURO (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[EUR] Euro (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;FJDUSD;FJD;1.895016;1.895016;0;0;0;[FJD] FIDJI DÓLAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[FJD] Fidji Dólar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;FRFUSD;FRF;4.7647;4.7647;0;0;0;[FRF] FRANCO FRAN (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[FRF] Franco Fran (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;GBPUSD;GBP;0.603755;0.603755;0;0;0;[GBP] LIBRA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[GBP] Libra (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;GHCUSD;GHC;2.35;2.35;0;0;0;[GHC] GHANA CEDI (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[GHC] Ghana Cedi (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;GTQUSD;GTQ;7.841;7.841;0;0;0;[GTQ] GUATEMALA QUETZAL (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[GTQ] Guatemala Quetzal (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;GYDUSD;GYD;202.96;202.96;0;0;0;[GYD] GUYANA DÓLAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[GYD] Guyana Dólar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;HKDUSD;HKD;7.7535;7.7535;0;0;0;[HKD] HKD (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[HKD] HKD (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;HNLUSD;HNL;20.25;20.25;0;0;0;[HNL] HONDURAS LEMPIRA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[HNL] Honduras Lempira (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;HTGUSD;HTG;43.4448;43.4448;0;0;0;[HTG] HAITÍ GOURDE (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[HTG] Haití Gourde (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;HUFUSD;HUF;215.73;215.73;0;0;0;[HUF] HUNGRÍA FORINT (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[HUF] Hungría Forint (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;IDRUSD;IDR;12160;12160;0;0;0;[IDR] INDONESIA RUPIA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[IDR] Indonesia Rupia (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;IEPUSD;IEP;0.572115;0.572115;0;0;0;[IEP] IRISH (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[IEP] Irish (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;ILSUSD;ILS;3.46;3.46;0;0;0;[ILS] ISRAEL SHEKEL (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[ILS] Israel Shekel (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;INRUSD;INR;61.92;61.92;0;0;0;[INR] INDIA RUPIA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[INR] India Rupia (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;IQDUSD;IQD;1162.05;1162.05;0;0;0;[IQD] IRAK DINAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[IQD] Irak Dinar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;IRRUSD;IRR;24774;24774;0;0;0;[IRR] REP. ISLÁMICA DE IRÁN RIAL (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[IRR] Rep. Islámica De Irán Rial (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;ISKUSD;ISK;115.01;115.01;0;0;0;[ISK] ISLANDIA CORONA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[ISK] Islandia Corona (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;ITLUSD;ITL;1406.46;1406.46;0;0;0;[ITL] LIRA (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[ITL] Lira (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;JMDUSD;JMD;105.67;105.67;0;0;0;[JMD] JAMAICA DÓLAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[JMD] Jamaica Dólar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;JODUSD;JOD;0.7067;0.7067;0;0;0;[JOD] JORDANIA DINAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[JOD] Jordania Dinar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;JPYUSD;JPY;105.26;105.26;0;0;0;[JPY] YEN (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[JPY] Yen (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;KESUSD;KES;86.2;86.2;0;0;0;[KES] KENYA CHELÍN (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[KES] Kenya Chelín (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
20131231;*C;KRWUSD;KRW;1055.25;1055.25;0;0;0;[KRW] WON DE COREA DEL SUR (KRW);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[KRW] Won de Corea del Sur (MXN);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;-;-;-;-;-;-;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-;-;-;NA;NA;NA;NA;NA;NA;-;-;0;NA;-
20131231;*C;KWDUSD;KWD;0.28151;0.28151;0;0;0;[KWD] KUWAIT DINAR (USD);TIPO DE CAMBIO;NA;NA;NA;NA;NA;NA;[KWD] Kuwait Dinar (USD);NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;NA;-
